a,mu_lbeta[1],mu_lbeta[2],mu_lbeta[3],sd_lbeta,B_lbeta,"effS[1,1]","effS[2,1]","effS[3,1]","effS[4,1]","effS[5,1]","effS[6,1]","effS[7,1]","effS[8,1]","effS[9,1]","effS[10,1]","effS[11,1]","effS[12,1]","effS[13,1]","effS[14,1]","effS[15,1]","effS[16,1]","effS[17,1]","effS[1,2]","effS[2,2]","effS[3,2]","effS[4,2]","effS[5,2]","effS[6,2]","effS[7,2]","effS[8,2]","effS[9,2]","effS[10,2]","effS[11,2]","effS[12,2]","effS[13,2]","effS[14,2]","effS[15,2]","effS[16,2]","effS[17,2]","effS[1,3]","effS[2,3]","effS[3,3]","effS[4,3]","effS[5,3]","effS[6,3]","effS[7,3]","effS[8,3]","effS[9,3]","effS[10,3]","effS[11,3]","effS[12,3]","effS[13,3]","effS[14,3]","effS[15,3]","effS[16,3]","effS[17,3]"
763.844889093919,13.839885873176158,11.658585047867502,10.972327574825988,1.4870337822355324,3.6093880971113945,379219.3229742945,14520.373100227964,1106.3594192690787,19260.990819806837,1834290.2388547827,117824.67369852295,133075.28198085006,892479.2431826438,974779.9309243442,187145.7905276059,108253.9244611029,22342.98236649103,11419.638639902363,19833.974477599553,90312.9208695971,207573.63873806276,1023136.5671751759,183693.70788502682,11374.622456149868,1446.197102599798,22099.810199588184,354127.33468145167,67938.82595948242,73250.61986257759,145655.10785239024,131440.78732850333,27900.02843577072,37642.08719806688,16931.780759629488,8289.914330718331,9375.693800568162,19106.12026645232,83402.69139010878,251276.60014057186,92779.51940741534,27802.430264081675,26805.045871593145,61773.22983480416,162776.1545685253,44509.03892337856,81911.11816486146,130282.09189359895,45466.19305824343,14756.188911519284,13780.628582289097,729.4066176842734,1313.9816839115701,10799.602577944435,19449.5497187641,237690.67137637147,87035.80234096697
846.5328200637123,11.9566191883175,11.942743759455102,12.002903900071198,1.6902149591597782,3.069806609514072,196543.84696836717,13412.09125827558,518.301572398561,14925.195190215347,969957.1073604776,74299.4437470996,135081.24735555673,537854.413594263,571273.1762742123,144510.1035936893,68025.74548635593,14199.508999368196,8020.024841598344,9961.987399578413,70683.84766634055,131579.99112876767,1035669.4122526128,80230.72983415202,3511.0934679631723,883.884601198353,4348.248476161894,479262.3792493689,38263.68605062225,33344.63627746826,51486.80356471467,107716.62992627121,34766.90478550421,16743.777076110146,10344.455380041334,6578.576723339219,7344.393106701505,19732.242778560187,89952.78392062229,106100.12147594658,8043.829694601246,23020.61304509451,16879.04100815727,51201.08363827127,75152.96326747494,20293.172801831635,57156.098652039305,32895.79358883473,114672.8341225454,15820.253418883181,11630.870666971978,707.1877454640622,4501.260720699401,3511.724591826628,19337.39091874234,85055.69813496791,31496.3295043049
780.9470317598671,13.158368771101987,11.119520799053081,11.283920442553496,1.6244173987413104,2.8647584549444183,981975.0611534257,11016.188294215768,774.6678832526262,17072.693164562894,1555138.5381499738,127231.94139785973,79130.53101998195,719748.3488323364,575251.5871868066,167320.0683048501,89565.27647157879,31136.59915888154,15924.928520397845,20228.055608739323,59924.515258400424,201289.53171791646,1106951.626759613,76931.46942906576,14967.97264825678,3085.494748833175,7125.6877440333155,206569.2857080892,83135.0405835665,44759.15668337399,46797.95040331402,166417.65978155917,37094.635373234865,27630.183671533483,21790.479934484356,14875.119701839907,12440.876417838701,19546.03105404262,102097.01066553875,208080.23039036186,89113.23600606663,35808.278582100174,34446.42772389891,46387.230164931294,107901.94660190669,69467.66884824347,87025.35840635448,97513.92738423756,90790.21459850593,21495.41968699871,12207.29760047298,1882.9729965516524,3435.162290216247,20410.925437300823,15690.304012762928,105002.61531759893,72163.62573101731
745.6885129374176,13.316249029558977,11.812649388720693,11.57729773554704,1.5110294308420247,3.295619094066047,786966.4520105509,14610.035110136345,1320.730184527509,13385.755098764119,1292263.7146577674,121367.81739280772,167483.61211874432,561108.6163219779,682997.8729447937,200898.95105151666,106748.22320963744,27173.146551795035,14712.463288720925,19550.170455489304,94243.40932356995,198971.61149190148,1466398.567246402,144675.536786509,11393.07311813567,2135.6143208002395,8355.325055264764,323859.22659666237,47765.80657256964,49828.43212608771,96421.0391992416,148565.7296953073,55782.265091520654,30479.155512523284,16748.14030503171,11044.132763780504,13799.16130489423,19126.727943737344,67996.2295611781,154490.08389472138,29430.784828744705,26270.018093215716,33520.5102517362,46158.1958624008,120882.95436518478,50305.46952975823,180320.27526989492,172249.52914717956,153275.68373876158,22444.0311127842,18188.522067243914,2128.558594438941,17535.45090541311,11969.962137136903,16404.95298280339,60544.572388646804,61331.42566399337
770.010658936141,13.503899859669568,11.700901132189783,11.328747401292755,1.596699260036248,3.49562100428106,356660.2848956688,10553.168858068078,852.2899572514099,38778.18912021476,1620472.433461248,168325.78740190496,206289.8066392044,661970.6230003072,1205913.8859237237,179718.8247967534,99670.43740001672,24276.345711674134,12034.003529150488,17002.034507279208,65928.10739309178,438249.3003761425,1247978.952688361,70687.8789270943,4572.784677785605,2060.1952363822443,12508.010495288752,1033115.0931049306,121688.93132288447,56382.07974637897,342197.697044179,130582.16332422578,37872.14995207255,28894.61474724635,15860.901430306036,14782.957773013459,12917.283029786491,23670.010066787112,140199.05304516508,287797.75833974255,16079.130808121901,19570.621867319052,29202.94773080181,27944.948915812616,88821.24507770996,55425.32176029743,121726.91350713765,137871.81677119614,54283.5211246837,12088.731589275392,7667.961067797477,3120.1058908552905,8129.227503112699,16190.38444160963,6753.19843160986,100970.31185973935,96827.71027486518
690.0107804403586,13.34803309691953,11.786049975299171,12.322725311056573,1.586467187958848,3.5225095421980512,182274.6482445543,11009.088052896823,873.8326796921218,18625.273846413897,2288572.424979879,198466.2234579194,135257.7945734401,832775.0210279092,1017533.695520546,149061.75245111063,116583.22173197106,29560.74123865269,15673.31303682562,20775.85475404039,69929.51120544603,156848.57017303494,938973.8687794685,68704.64005635199,5924.106493884425,1524.4291471117501,12137.037307497096,206749.35522322293,87225.59720611066,64402.68064598126,87652.605423723915,265657.8306956712,29492.198455102283,24041.621256856022,15517.210290620735,3311.0115029288368,13460.571051610801,27951.53102624133,43067.056411837424,74871.34756462267,18763.945388798737,19621.836089446384,37304.312502649766,59729.948864294696,216996.16101056887,45589.876260163015,124381.42141517726,58039.645640714945,83985.98380711027,7431.901721604365,17736.39820426133,495.08619138307006,642.9285251138942,9755.440438211564,15372.75107616502,68664.56488036903,60233.928103942795
632.4342421089239,13.96815817938901,11.448640756242632,11.597550980488085,1.4978505379155571,3.6409393924055378,258820.6321524065,9077.982209667165,1406.1421170098995,19236.781853116183,1770462.6411903866,84481.30070596549,56688.944583821416,476049.62352001946,476584.45424975624,179815.46330573474,115109.8903744884,23164.70074470254,11151.58231939096,18983.158183130283,112474.60328560477,243958.01152361557,691527.3626992375,35320.83523031539,8473.3759353654,2242.51882229245,8180.733191863642,276520.9543150201,134755.30796954068,48697.729881464285,91935.56709110252,190771.4934614713,40344.81626737472,23774.134011983213,12996.784027084663,7748.084273231038,7572.175862612262,29150.207552501957,63395.8192738532,106230.22619933738,11053.639570851783,21988.14157957445,28794.137665277245,32792.000883553075,100240.92836604563,52528.75291043832,31585.726367077834,339542.93280514696,166008.91099217974,19138.4447024189,14493.966629767225,2335.5204049039107,4566.650199537771,8142.256616542235,18284.613895921433,101959.62645760104,53556.36560678533
794.0230999975929,13.494586999479363,11.96188428805483,11.31212881483312,1.4510130732827369,3.973011233719208,323305.5759829072,2625.502930409714,381.73662747420303,20132.39245106677,1759562.3239437134,90489.94590038275,99966.41842116608,154875.18107890285,515044.6515920286,127260.4640520279,47444.82813241805,19603.001847796215,8250.577825934073,13148.977461284374,151821.6417356854,654543.7660793972,848805.9325619811,177845.27657596837,2222.4664142014503,989.235874121408,5721.646030792091,184542.7495055651,81988.2634880922,69986.69002786097,137810.97917575637,201331.81751202332,19702.6595059785,31587.87150945609,19128.252186790814,12861.062585945423,7433.273042519606,44010.68992822453,97010.88925570891,123699.75111091245,24524.915461674373,20567.350018684363,35091.129858727305,49486.83528012963,172737.01989442293,45889.617473550345,98324.38812774856,50521.50440813064,49541.21452118893,13610.919780406544,5966.3644496043,815.0139184235452,4031.417284613681,14281.06648386896,16460.119201290487,68150.61871880847,108538.81962922009
634.8794612191755,13.54723847309112,11.032218574806437,11.952305973931336,1.370419552417157,3.860322782889214,78473.7077790685,9147.851809884562,1114.2984968897913,12616.248833138658,1243660.8667852322,131929.3577800975,76221.49364602362,661213.9756537968,657125.7385828659,141742.17310790354,117990.56820139369,23721.35988314327,11607.757378914275,13668.827465367025,56462.71029968386,295866.7516100026,593730.5334227908,68161.91467648225,1598.4380080552457,2780.3948730962315,10194.447113775375,333634.72527219314,41999.025292121376,38242.55744317628,170032.76639132897,110872.49864156035,32833.983662050465,20028.43695359459,11000.530687896076,8910.194411000046,7954.667072797287,19221.03694000055,143348.04589633484,142436.74342680586,7886.462374303583,26980.71691908934,29915.30343444471,39988.86904279841,92546.30926911578,51574.28331823224,186812.50160565405,204469.63703079338,136383.16953326567,4968.6909466495235,18520.736772955977,243.09557662630178,610.2307186350254,7243.311983226624,4574.090084413448,328853.00158212835,48022.8469221905
600.7195183954643,13.410992820957636,12.08395325111305,11.676845484746991,1.4804142185759646,4.006285626531518,117285.9093829735,9768.927135843447,971.8660947495424,14619.558741097857,1592607.382454643,107935.77997923488,92221.94196092502,686892.2296579909,657360.7065541904,96611.96233246093,76081.44513826192,18041.864078133796,12357.786952574887,18123.22605452608,68197.35218256814,158466.72835653456,1270184.907105694,92049.46608583274,1546.7196409835153,925.2035397603499,11921.672811463,303345.9773144776,59267.47668291331,17620.96764159642,65472.99440148903,139688.7825675628,18626.288663621734,27960.91017679423,14000.015348722873,7238.690600502378,7418.001139849563,19112.388131803134,53118.36275210822,141433.4831574883,37914.54094066071,22896.109626217843,30040.065127661364,53637.020330725056,169090.33219405607,42522.86513120339,191093.43800083632,18661.02841768458,132501.82662659156,20279.33811051044,28794.34451388318,2675.2314614126344,354.974943512761,13542.948446343944,11680.421722476563,95136.5943707235,74094.91413183155
