a,mu_lbeta[1],mu_lbeta[2],mu_lbeta[3],sd_lbeta,B_lbeta,"effS[1,1]","effS[2,1]","effS[3,1]","effS[4,1]","effS[5,1]","effS[6,1]","effS[7,1]","effS[8,1]","effS[9,1]","effS[10,1]","effS[11,1]","effS[12,1]","effS[13,1]","effS[14,1]","effS[15,1]","effS[16,1]","effS[17,1]","effS[1,2]","effS[2,2]","effS[3,2]","effS[4,2]","effS[5,2]","effS[6,2]","effS[7,2]","effS[8,2]","effS[9,2]","effS[10,2]","effS[11,2]","effS[12,2]","effS[13,2]","effS[14,2]","effS[15,2]","effS[16,2]","effS[17,2]","effS[1,3]","effS[2,3]","effS[3,3]","effS[4,3]","effS[5,3]","effS[6,3]","effS[7,3]","effS[8,3]","effS[9,3]","effS[10,3]","effS[11,3]","effS[12,3]","effS[13,3]","effS[14,3]","effS[15,3]","effS[16,3]","effS[17,3]"
807.4971790084358,12.231233433041647,12.121238089228232,10.484279802457614,1.3296733205978788,8.853920274927042,153413.4066524983,7795.320655104506,759.3923473107762,21769.372944905183,2335844.7676090132,53545.82977676413,76262.18053344189,762014.6048937757,924241.3065842121,226794.8061928897,46974.06362108313,18305.050030663533,10864.638324099047,13511.208859397235,41171.39877838267,328978.0798152916,898306.3639161243,63061.59124352855,2724.548465520569,2619.7649594706113,5987.962041327588,431984.06981609244,43181.25110358407,67842.2430366946,122232.2965142863,138396.24464060026,38056.30508709938,29664.86198222868,11862.753765562926,8533.699456310716,6355.515634662996,19601.11084329926,155960.19284185278,136822.44055030862,39515.74487568877,19811.758816921996,17293.96065420241,58415.22334261934,119154.75031661634,40992.74657178437,67786.96785147362,46996.1806856592,31593.72043614858,17296.639364550927,10541.68210286409,1473.8828466958162,9357.902109636709,12686.140770501997,13548.731091014757,66049.818959211,35662.021258629175
817.8143673313789,11.839535527636734,12.817591650092087,9.442423942412395,1.4166764663379763,8.75747763398451,84058.46740094516,13686.150739571649,714.9727251840186,8578.98919820941,1324509.2845866,175282.34044664516,95772.99237184174,587395.7356220272,518600.317322103,97342.02500771084,101466.0102800358,15816.144662529905,7854.740210133976,10268.26323325877,51454.972672503805,201987.06371690283,1316024.4816068092,68455.29921174576,1635.524991941168,341.188531161286,4146.045241628457,263370.0551528122,34273.09327379855,28416.600055606286,165759.1645682911,154354.4882841742,39666.8029277225,17317.961125052665,13311.778571949282,7250.319301521958,10806.9320187557,16587.933394130665,168141.39300781843,168590.04680271255,4429.888558351837,13188.186248766664,19692.3045418418,16978.625033205095,117919.55849315689,23055.866498775988,79763.16134137478,89080.7381597337,95446.10771447716,2484.6923062027604,14742.364648261233,1769.0800162115834,604.7388577360666,10510.948493351907,19953.745031377603,45774.074815184824,66324.6354934765
714.4328721888304,11.756326447916214,12.57747986708891,11.023880289811615,1.039681107704578,9.061181181001086,115464.37728192133,9581.97794931601,690.400913871415,15563.541467024015,2181379.677524699,89719.70722489194,125837.69974192393,1121400.0725437796,735993.7014603927,264863.16629451833,52064.86177865299,18642.086472479874,8935.653082517243,12607.618429532029,55565.755931713495,150917.98943319367,975906.871906091,71200.52780420691,2047.690244905559,1798.6154386155176,6648.741327240124,248979.78455963032,76659.53629709625,87035.8525883913,182938.99360610807,165465.70800613615,29738.668862837978,30556.89489258836,12850.679105094665,11598.819484893893,9585.458646446696,14494.115429127221,93138.12609774896,79717.48757704161,25095.24178350886,15775.610158267222,18607.27772677763,80772.3435916592,74809.54048261806,31875.550526807634,86888.15004211366,84773.89571771091,117636.93108371612,18880.379170698845,4946.242094906591,1275.9338976094618,3455.948872666531,3560.5693686206732,15511.766305923118,57641.5100635492,34355.457788539614
653.9804455792029,12.522363138433398,12.92341085211409,10.82332632591869,1.6122758384548093,9.838618216730154,309292.54551996634,7383.21356668328,916.526297459316,17282.606963989747,1979005.9843728133,103111.60149072393,70596.37508336503,763457.3779967393,703628.1960249243,165249.08100975168,110138.85516614637,15717.21278973033,7524.829688111644,13468.926896504123,57438.410031156505,272223.84088760946,681652.5687301314,80006.81774109181,3049.743307163244,1531.0203474774667,3763.9358334484546,267319.80944626813,30534.420175798386,20434.05142745355,256800.68319200375,165235.7333003218,22245.937825811503,23213.460216383563,13729.36361140275,9132.596115685385,3758.4083941219624,25810.381498886236,45988.33190645993,163775.29828010424,8662.997939314351,13450.707449457046,21986.03819299021,49194.28330860783,61000.49025920115,29885.34717346477,123685.70988468928,82156.67693786451,54897.0699840825,14990.018275996077,17989.20235431498,1516.6176792749052,960.4896630115196,6378.501198453397,12089.120873346188,49924.55535046697,47515.53477093346
650.8663670388622,12.20584516076855,13.47048803338498,8.546993477293855,1.8381587410670497,9.12883149192723,339731.0974619738,6789.360876957668,399.3580753406899,11392.16129411182,1012654.8151602596,42721.08480244999,121547.95538381448,618773.3815249149,699096.5026073676,202570.90810619027,54719.23386634916,18457.70378825465,8859.36355355728,11390.874220722411,76164.67481607535,213110.54800473573,801802.0370552816,133702.67887503607,740.6367900585096,1148.5945846046825,7424.511226694619,329721.08578137757,41915.76578079844,23266.589478759262,69638.68467486452,55617.6928555056,21231.67289936122,16017.834368642063,11244.743948263338,4162.919517636633,10916.069946319561,13886.14807671597,147544.26672777734,76347.29096093785,47469.72863575924,16480.607316212147,17325.182430041154,22693.74200638183,93682.80363753141,27295.673616982356,41988.648383770094,67800.30724587498,136860.21449164153,5444.44470185667,9613.312205522177,975.3956470703802,4651.698222246863,9566.574798868069,12607.740486084625,80470.49638462004,22312.252880929802
632.7244039036387,12.53796503693152,11.95483446069135,10.458533155607713,1.2845650748243365,9.134566349544212,132136.71929195974,19184.22591292089,1590.0550508427748,15384.89691129408,1611498.245633214,69880.33507063154,123140.58062954644,563933.885451317,776527.3981570539,132509.2742398852,94051.99820898044,13898.977430335377,6725.264436675892,12045.549962087247,51099.63182439223,268140.97978056705,527076.552897857,30750.912659928734,2029.5452161253654,1477.0261496599949,4523.937175706222,155491.3312104194,22580.929049042294,13649.06049112864,82847.82074516751,129908.43575167883,24015.839871799963,18075.16469938542,7650.387362932851,5409.529163212781,5367.675410600669,21634.63074997766,47118.64691266663,124992.17324596488,5170.290849505157,14805.029080896606,13170.065441978539,22040.028401309577,70527.97072320408,28789.298973931647,94369.03743390537,101280.07762359458,24527.49358916356,6941.505030750458,9121.397253910547,1635.8243274864687,3917.916123175602,5382.608110845594,2930.994173793855,44690.988666256926,44097.04202900063
856.4189113205618,12.750160933547095,12.288006865316369,9.220416353247405,2.1648649135132123,7.857138220231286,691301.4810364995,6456.361328656311,416.4893523617554,11886.654706071682,788879.2887450756,137860.93283924193,198581.4984619149,691067.6809411261,800742.3383063455,151426.40087861134,74122.60692848236,20581.966377305154,9640.042014215358,12451.313310294809,43065.9484045565,220873.6470604266,689640.9379690128,60457.24254021771,1040.5704141601313,979.3494162808945,4918.777259906678,233203.3221843825,50143.576670135335,49047.906068143835,87975.82967288903,65728.36578961574,16157.538322714936,20933.137191089438,13018.385891938331,5104.398228283527,10232.791388928,21889.78501326167,138872.49798139217,73464.75118685463,255032.36771294498,16875.949944587013,25922.353352429614,23874.846671797877,113794.24846529283,35573.68382401179,85959.93932543386,114542.78620553312,185064.68307623386,7070.231422035963,12657.813900826142,844.068883182896,2297.4811372081745,10276.192330724107,21191.45290735553,66384.41258725338,51313.576559389956
593.4778000472897,12.096130603061136,12.231501645791013,9.753200026065727,1.3549654339516275,8.035201001369314,75596.65109756948,20265.659583409342,1109.0830987769266,17057.009231628457,1265939.3676454371,31100.050702932163,41037.53015465744,543762.5098392665,1218379.4286881988,117141.9969075398,77986.07423682183,12933.835902473686,6356.477695256588,10380.210709613835,36469.787475457684,190115.76052721147,1039537.6885943844,65224.817519475655,1530.7586993679238,604.7563906081957,4544.445202430261,243491.79410338643,33900.00528120866,12146.093692651997,79515.87399496471,88867.90150525373,18931.20130259819,20591.283005200497,8217.318937163562,5725.637559982368,6578.145752306487,10167.063901245838,103783.7757913696,125052.42249094657,6646.682801704035,12638.114064092384,13044.154820456006,117642.17931246475,128565.88684292158,31643.9546955666,150843.46539407194,103859.72562361421,63950.11889338375,13432.103104818414,13328.658596764733,3320.4029949113906,6292.653537910071,5907.60734839845,10682.933335733369,22045.0093153221,34310.71896686485
642.9608250944456,12.626267014415806,12.274544893550075,9.456644639042599,1.2560998975034914,8.428112333159499,261178.7266466399,6211.768826264268,224.83204436322353,18137.412420304914,1579483.0784859925,64847.62688297414,181328.2308568778,454431.2177097727,613230.5336114989,120064.82054655887,67678.63464978858,19858.02626636419,10481.51336603979,13177.969443154925,66786.13045987584,312328.8976994888,611469.2014490954,183834.62622315457,3372.0211282325367,707.5540268208116,5310.331175526147,242169.80939280035,106734.51345644218,76051.27244589427,156561.23481971252,114935.811268974,21183.291075394,23807.26666792156,7196.365354987199,12586.007578288292,4939.351088381503,24035.534841405235,91376.11223245066,191506.84630356147,94734.21435132898,33148.918145187825,37880.21809291851,42323.679001887074,158380.17491495024,61861.6505113763,71783.82379101204,162906.92639170354,74170.86645622781,13690.481956108095,11265.11925489567,1213.6820877834311,13653.802155352778,14369.596781091448,15518.569055997245,153596.78346731063,71624.71722705779
848.0929190209441,11.60542432084608,12.42295188868561,9.552754148017053,1.6200723432503534,8.544004775184405,140458.472306245,4769.04070411789,1090.1805432128003,5640.641019324432,735011.3196004399,48233.474238859955,108123.08340540795,625284.8976593417,552071.2755479366,163685.0650765602,50935.94843901444,8104.056938307619,4979.974507888631,7773.600636027842,23007.628615573463,104745.72091463246,614231.6463436964,24217.413406177973,1025.6468783878436,808.5399989048907,3603.52903218846,204111.88208550453,15416.134269570297,33674.17989104312,49039.38418574336,77406.68746230692,19489.21830793228,12731.311850860484,8786.184360670652,2360.5316570905416,4073.325790881537,19442.978103125864,120418.88589197642,42989.540587733885,10171.697478154827,13633.38698719266,13246.646691766618,24127.987168227828,67053.24724508166,22769.245784640916,66998.45567526112,58771.872192703566,47378.20671457531,6232.810436201814,7906.718158156809,602.7704716986888,499.96449346563435,3412.1967193612873,4394.538747544522,96045.72774334582,55929.21184619508
