a,mu_lbeta[1],mu_lbeta[2],mu_lbeta[3],sd_lbeta,B_lbeta,"effS[1,1]","effS[2,1]","effS[3,1]","effS[4,1]","effS[5,1]","effS[6,1]","effS[7,1]","effS[8,1]","effS[9,1]","effS[10,1]","effS[11,1]","effS[12,1]","effS[13,1]","effS[14,1]","effS[15,1]","effS[16,1]","effS[17,1]","effS[1,2]","effS[2,2]","effS[3,2]","effS[4,2]","effS[5,2]","effS[6,2]","effS[7,2]","effS[8,2]","effS[9,2]","effS[10,2]","effS[11,2]","effS[12,2]","effS[13,2]","effS[14,2]","effS[15,2]","effS[16,2]","effS[17,2]","effS[1,3]","effS[2,3]","effS[3,3]","effS[4,3]","effS[5,3]","effS[6,3]","effS[7,3]","effS[8,3]","effS[9,3]","effS[10,3]","effS[11,3]","effS[12,3]","effS[13,3]","effS[14,3]","effS[15,3]","effS[16,3]","effS[17,3]"
511.0746404903489,12.587679998951828,10.965996178260001,13.08534017164028,1.9644298885281404,3.5000521644689453,98818.69545830526,9466.502403087286,266.6812678603282,13218.139729774555,1121077.555683396,86985.9418148725,119795.32647784904,609662.2816946412,475867.73588079424,89011.30832696908,80247.67173652943,14822.789686679718,8158.345553673907,11584.474502588879,30115.741914075217,169832.36420444443,991727.4154481592,108180.41567185668,1642.4421818960793,662.2480616237705,6448.02850725719,447011.1177370787,44183.355807173,35424.14856332611,63405.20766425704,91098.71650855136,25335.49057821097,12659.758270724866,11836.409448070755,6176.410573893498,7521.337665415046,17890.957641901958,56931.82819362297,107786.48583904192,32067.420121937696,23553.206917509004,29329.350647524672,28231.42980713649,160033.1346059939,60929.58650088661,186078.27831885897,232156.70302821914,94619.00086920684,14677.375008634823,13432.60693674954,2490.8564092925367,10089.37296264892,6361.595193019269,18044.044522264834,120161.5868756519,140041.9250524584
522.2935863673325,12.86034903346205,10.655711600718533,12.972629420376366,2.00525140783869,3.468034714325401,97863.19309844029,11728.99596012903,453.9810848450961,23600.84586981684,2410518.0271704937,191868.66795127516,84071.01403104715,400173.31066844467,408692.1424622097,120072.7290810207,87240.46444638082,17856.058811561186,9273.498960240242,11877.398913578578,30489.158466511886,214130.3481374297,627263.2880176724,76069.79677214476,1470.8585892262656,934.3342534525714,4491.647431210658,265422.3547227765,22523.339234206695,70070.7938466154,59360.72298219394,90348.49490575389,15895.855176985693,13924.324465639453,10139.393839822518,6268.8188925971235,7290.9106003627585,13649.867927136775,86000.16306593308,85973.14782781161,30865.32321392906,22859.040715499657,30420.87466957281,52951.48595478839,88477.6212736203,38086.37595735664,141431.90400435796,130065.19306218992,64072.2787805055,9666.811268797375,7498.301304746594,2016.9011958300537,8059.2797750027075,6721.462994029738,23458.23946316941,132639.6620848099,141392.9559350399
569.9704092256966,12.72575808114286,10.260540416663842,13.073992913239733,1.7458092550560453,3.486896827022945,137945.90528969033,10532.5520225109,363.8650459055562,13979.799994243094,1183618.1699166875,81474.81736564843,81057.86492985915,430034.3164440141,467143.28398309834,110290.34050560858,100484.40960079477,15644.852485662672,8744.251772739515,14394.354951673833,52915.797057704665,232446.7713357063,722831.8939990167,78192.50662165522,818.6415491754021,734.7090974559007,5530.119889502277,288522.234036258,63057.76832619043,41292.68088055181,69535.4734463809,74523.8464399276,16298.966995754432,17822.7072168333,9717.910925882714,10169.786950754044,5782.243610557914,5273.203882507031,60758.285209397334,69023.79167782457,27512.40448302254,21428.863178293195,31881.34054012925,65460.63386207345,176947.37035903358,46137.88094873151,137106.5704257124,111797.96815074373,59059.29402903621,9560.663625192601,17397.205421008464,4935.604632395789,7674.47439499723,7555.212181043362,19556.48681437285,160022.07619777176,94753.7352980029
556.8463956931458,13.2421754095147,9.946103358626644,12.492826034420627,1.867906968657008,3.908994239292225,82655.92195152013,10270.431115535697,375.8750891593048,23923.035930000562,1338669.4727325616,56046.65925814968,108433.37236512422,541428.0436045922,570407.8263698062,126559.22307319228,53636.3461139688,17096.564174334697,9797.631717738466,9288.302026714722,39755.57809236608,278456.65046113677,683037.7315907499,33609.58027348894,1991.8704582229673,1085.8885901168176,8099.394234197752,209332.80508271433,42931.49702308729,54360.55314596132,76363.08116694323,52532.613281650236,23895.473869956306,15248.044931444574,8253.457576197612,2379.0463953307485,4936.211164009702,24142.64434706558,20837.270572910715,84605.91349650706,7331.340621783224,17664.461292823384,18130.348369972515,51208.05876819156,71474.27658832738,37063.23424468925,128694.07312821706,46353.11884039402,156171.63340672274,8232.151691056395,26076.422148285586,774.3879895715702,2004.985792316417,13438.592485714586,7224.5470520636445,78952.27742782138,50027.23266516113
927.6466389162458,12.678233650994597,9.758858516766068,12.434761158479613,1.6258193971013997,3.9231601954959716,346655.0597483049,6222.197187711553,467.38577327825277,8759.652714980732,1258064.9649464071,132674.13441776673,71433.64424132969,270891.46286361536,469490.3740924131,102581.67047578619,66601.91098011119,16619.78150785544,8362.473433225585,9925.179988560525,39694.77309582329,246489.70846859226,651011.2518471718,61606.566826569535,2075.95046869944,534.6348482969989,1705.210632406282,175989.3254045303,36850.22403636947,28575.41604871385,134260.4726641841,173616.6400990692,15903.782404254474,18960.664913698616,13033.173111681002,9421.182997997845,5702.495168017758,25086.625659114143,54131.77664638959,166732.05615914214,46975.51938195019,16656.81034658783,25702.503827916862,38904.08053893173,166095.01715796522,35268.54780045083,62949.5938607878,88947.20030668043,43400.50892963487,10947.942421420044,9953.003121901298,3406.213781203056,7810.657033198381,10859.569382583019,15278.279977539332,55845.83713633366,43790.14269941628
784.9868526120176,12.261393719758361,10.052222461116882,11.913336969321719,1.6098758829124873,4.023476646770114,169804.27594995016,8836.520033668803,877.3693049218359,17564.940773844308,898265.3679180094,71058.9760827535,34105.48098553192,503393.0794972966,535973.5524685708,116831.11339387836,69470.94338224836,15713.078523069627,8293.546907463744,11174.5881951026,30416.15392134187,143076.3394783782,949070.5839632433,148257.74194860662,9747.879352660451,1433.6912888154072,4052.890783923859,247257.51368113197,41943.617969879,30633.655457826746,104356.45459674064,92073.78861252325,25003.711735423192,15787.535331578747,7311.700238161274,2859.1560170060175,5449.128631441992,26036.386584127544,46378.40371251728,119818.20573435348,21629.107001312907,18426.25171200989,20469.560842175495,31721.668615425882,101484.9598215962,46473.39302912439,139712.99489376173,54012.32427370965,105230.45089568158,7790.38567269713,4912.984706007727,1271.4935904905176,2847.369257169986,9317.554281106559,10603.45712083522,111145.59596963669,85144.79040949163
741.3635314093393,13.686736470405238,10.519212209766296,12.853866306052884,1.605110167683608,3.5472093388700454,291770.99974613485,5986.6200915350855,336.1750160958948,11872.444531216848,1459960.9278064265,57848.94330920734,38435.877731450004,333656.3350819638,314274.8812523016,122018.67235462343,61630.28961868874,11808.721872432847,4242.664829749186,10434.280301733368,33810.231355970696,212597.8055563932,845425.5716951477,33818.14894226223,822.7631644295788,2214.4878704571624,9449.42936073984,355752.9959540409,58080.11462592617,18872.364182067606,171372.51095872337,123791.84212328875,26065.40333832682,17302.403645615144,10394.647700820058,7701.053961940839,5242.211332911273,12098.416592565773,66593.73857054696,137217.03607678262,265190.13126562646,23616.203529323404,18853.100159411613,18676.70815062494,121262.17909099952,20434.703336160936,32422.49775770664,66657.47146170716,63971.24547752663,5676.062727557534,28326.603502901085,256.7392855036353,1033.208285854494,3211.0974720555864,28156.303360744398,59877.58255572827,66972.4147403615
859.3882683744267,12.82982250697494,11.013455743775925,12.336804546880858,1.4838415803245464,3.7629189214179792,162594.93297075634,8820.520123327886,482.9787142360806,19013.554919501992,900831.1101014321,88711.02318797428,39507.051275371836,487124.30100277317,548234.8509232762,142431.183984261,85599.837928031,15339.828256553166,9155.35644650126,12235.8792282107,53539.814107638245,125932.25892578084,1652354.5565353874,64355.72829977469,5732.273182847676,636.937726801044,4934.942707092337,736822.6648930983,87687.97581324246,37525.567801834055,116470.51270660739,109293.15362642304,27663.375488261612,21423.800836871782,10324.262228592048,3981.7324008725527,6385.508232907335,24043.780438622816,51695.89821171614,161542.73242443058,5305.8872855206755,16275.480560326187,18114.42926518411,86554.80835845908,95029.85914342004,33045.0290824127,119469.72948677631,20331.011374309368,141797.3290296735,18236.664460091,6482.87397493356,895.6574860765925,2948.738628136832,11034.705191208679,12636.134101147558,125035.2710999077,54066.45074027178
696.7907842632666,13.473806019102414,10.868285727679524,12.27803774413636,2.0269542910684812,3.7257587274742177,427593.39680952247,14553.655887727522,1077.417693464648,11260.815250097658,2010188.5247989679,104834.09228144173,86798.96437750393,450174.1782721877,626332.8637688081,237537.1262251293,92250.225131289,20346.984249756075,12581.305729739366,15449.286246307427,54457.12925292993,286560.56346839457,560032.90372923,91522.06677157278,1729.5238251515104,1106.6313455914235,8301.991229249748,140441.49946830186,42255.37975102451,10185.874568651938,61348.51913353731,97266.86741593346,27924.565884180905,24697.325588816842,10920.318395519105,10952.435701465252,6043.321808640295,18379.552606504214,21337.9633626577,94578.4628941421,124730.05202016555,21788.39286842744,32403.809582092363,20396.70605977527,170330.93015365393,41290.51334715408,23335.0234463879,190245.50113500256,175070.1286734972,12465.891288870922,19328.21109396475,752.5074836608966,2264.790762654877,3523.482256839665,51913.08367452834,66349.11163874398,91762.54772951159
720.7689535124168,13.564504953924649,10.640022958045794,12.657023303378672,2.134590882445827,3.897846771403213,142968.8314356106,13737.67922484428,2024.5571122550405,17171.12038390727,2875088.7882395443,48904.0749897177,123447.78306658623,981698.2143348445,423125.8159632986,153813.22335135553,72355.40364441636,18035.312886649226,7674.93542932207,10714.848294357402,57744.72528534599,411744.0715871821,655626.9787365071,120333.00041030649,1438.447497200687,1897.9352951919645,7365.900353846499,151832.2170266007,49098.56513207665,8409.377242883993,151645.82821432076,121553.73772230772,19815.462708320712,21014.289137741674,5755.032259218794,11610.126618521947,3560.5715918051783,27520.503009153683,27127.146967746903,87524.05530778071,301718.5283387527,29295.444847101862,24379.125725553713,82686.6220560315,83137.42724823223,29220.614123249583,27953.633543585733,71936.09692190398,170935.04933883678,10076.803915673538,9870.137653909169,500.61011973395824,3155.708300070783,3541.532810202602,31612.80372084373,77655.79159609534,91984.95841870719
